1617652221,5.37037037,1.888888889,6,3,0.62962963,1.111111111,,0.62962963,1.111111111
1617652230,3.865384615,2.894230769,4,5,0.134615385,2.105769231,,0.134615385,2.105769231
1617652242,3.323529412,3.323529412,1,1,-2.323529412,-2.323529412,,2.323529412,2.323529412
1617652249,4.273584906,3.641509434,4,1,-0.273584906,-2.641509434,,0.273584906,2.641509434
,,,,,-0.458217326,-0.437039626,,0.840339833,2.045479797
