1617651547,6.928571429,1.785714286,8,3,1.071428571,1.214285714,,1.071428571,1.214285714
1617651554,8.25,1.45,8,5,-0.25,3.55,,0.25,3.55
1617651585,4.857142857,3.979591837,6,1,1.142857143,-2.979591837,,1.142857143,2.979591837
,,,,,0.654761905,0.594897959,,0.821428571,2.581292517
