loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2021-04-09 11:28:52.921 -0400,0,0,0,0,0,0,0,0,0,12817.08539041667,0.157745361328125,0.058135986328125,-1.001007080078125,12817.07535041667,2.504777765424884,0.1463085639546403,-0.067619894899429,-0.0005333288572728634,0.005847899243235588,-0.04265124350786209,0.006004765629768372,-0.01140080392360687,-0.004003286361694336,XArbitraryZVertical,-0.07992960183078017,-0.009150732894970974,0.945880313735919,0.3143852708604193,0.1454539597034454,0.06756837666034698,-0.9870550632476807,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:52.926 -0400,0,0,0,0,0,0,0,0,0,12817.12060741667,0.167724609375,0.0599212646484375,-0.9912567138671875,12817.10550141667,2.504103747825072,0.1465443796491634,-0.06783890621209067,0.001000985037535429,-0.006827846169471741,-0.0004567527212202549,0.009756714105606079,-0.007987715303897858,-0.01107132434844971,XArbitraryZVertical,-0.0800781487981494,-0.009190431145854177,0.9457587810312518,0.3147114616101658,0.1456845551729202,0.06778688728809357,-0.9870060682296753,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:52.953 -0400,0,0,0,0,0,0,0,0,0,12817.15579441667,0.1625518798828125,0.049407958984375,-0.99151611328125,12817.13568341667,2.504392264292357,0.1459181303644057,-0.06711260321122761,0.01799666881561279,-0.05393410474061966,0.02672418393194675,0.0278848260641098,-0.01007068157196045,-0.008551478385925293,XArbitraryZVertical,-0.07966812177897517,-0.008956438059944817,0.9458491338683729,0.3145508814824328,0.1450735330581665,0.06706223636865616,-0.9871455430984497,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:52.988 -0400,0,0,0,0,0,0,0,0,0,12817.19098141667,0.14593505859375,0.0575408935546875,-0.989471435546875,12817.16586541667,2.505382021822477,0.1439992903582195,-0.0669658529281789,-0.04183538630604744,-0.07567054033279419,0.03713729232549667,0.01328310370445251,-0.0158294141292572,-0.001490294933319092,XArbitraryZVertical,-0.07873331758863526,-0.009227665898105393,0.9460846660863899,0.3140697526885971,0.1431805044412613,0.06691581010818481,-0.9874318242073059,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.023 -0400,0,0,0,0,0,0,0,0,0,12817.2262,0.1389617919921875,0.0703125,-0.983551025390625,12817.19601641667,2.507167920879993,0.1426802674260094,-0.0685942646482441,-0.08022879809141159,-0.05596138536930084,0.05995040014386177,0.004072785377502441,-0.01099961996078491,-0.00196075439453125,XArbitraryZVertical,-0.07835220219361241,-0.01027633059905792,0.9463721643511231,0.3132650911576501,0.1418622583150864,0.06854048371315002,-0.9875106811523438,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.058 -0400,0,0,0,0,0,0,0,0,0,12817.261387,0.144134521484375,0.0706787109375,-0.975860595703125,12817.256352,2.513461594416786,0.1413708223637203,-0.06708718084681094,0.0758291482925415,-0.04506604373455048,0.1279544830322266,0.009593546390533447,0.01426193118095398,0.00313180685043335,XArbitraryZVertical,-0.07746884296570476,-0.01001094653514554,0.9474450719063406,0.3102358529662188,0.1405834406614304,0.06703686714172363,-0.9877967238426208,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.094 -0400,0,0,0,0,0,0,0,0,0,12817.296604,0.1323394775390625,0.0592498779296875,-0.976776123046875,12817.286534,2.516759924824703,0.1409035266232351,-0.06469940904800454,0.008840798400342464,-0.01341251190751791,0.09344524145126343,-0.002387583255767822,-0.01007361710071564,0.0172995924949646,XArbitraryZVertical,-0.07686752841453363,-0.009077299457233783,0.9480366485033512,0.308602706477273,0.1401439160108566,0.06465428322553635,-0.9880179762840271,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.129 -0400,0,0,0,0,0,0,0,0,0,12817.331791,0.1279754638671875,0.070404052734375,-0.98236083984375,12817.316715,2.519165592335222,0.1412325645522469,-0.06562648302192345,-0.06172385811805725,0.01761124655604362,0.06035824120044708,-0.01240874826908112,-0.003796577453613281,0.00515449047088623,XArbitraryZVertical,-0.07715308698181145,-0.009559434327451046,0.9483701067912876,0.3074901111402202,0.1404605060815811,0.06557938456535339,-0.9879120588302612,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.164 -0400,0,0,0,0,0,0,0,0,0,12817.366978,0.118560791015625,0.0651702880859375,-0.9655914306640625,12817.346867,2.521427824049907,0.1423062360475862,-0.06720942443609391,-0.02825773507356644,0.0266452394425869,0.07852080464363098,-0.01414109766483307,-0.001347705721855164,0.008942663669586182,XArbitraryZVertical,-0.07789049870997417,-0.0102341694087572,0.9486336826569166,0.3064679411007561,0.1415062099695206,0.06715884059667587,-0.9876566529273987,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.199 -0400,0,0,0,0,0,0,0,0,0,12817.402195,0.12530517578125,0.0629425048828125,-0.982177734375,12817.377049,2.523981011055569,0.1433087764641456,-0.06637182991024698,0.03114357404410839,0.04238944128155708,0.0907730907201767,-0.02589662373065948,-0.001839496195316315,0.02159672975540161,XArbitraryZVertical,-0.07822715528586355,-0.009782538452289942,0.9490073011944156,0.3052374154507636,0.1425042897462845,0.06632310897111893,-0.9875696301460266,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.234 -0400,0,0,0,0,0,0,0,0,0,12817.437382,0.1301422119140625,0.071258544921875,-0.9778900146484375,12817.4072,2.526266377724882,0.1445488487007915,-0.06509962187050952,0.01653682440519333,0.06047830730676651,0.06340675055980682,-0.01843570172786713,-0.002111174166202545,0.00529712438583374,XArbitraryZVertical,-0.07861395558160575,-0.009078548601354512,0.9493405904910258,0.3041214519223217,0.1437408775091171,0.06505364924669266,-0.9874748587608337,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.270 -0400,0,0,0,0,0,0,0,0,0,12817.472569,0.1454315185546875,0.0819091796875,-0.98834228515625,12817.467564,2.528197772528323,0.1480363496364031,-0.0656487937377269,0.0006841127760708332,0.0665472000837326,0.003476669546216726,-0.01056660711765289,0.01642956584692001,0.0002835392951965332,XArbitraryZVertical,-0.08034295148802049,-0.008886850691968309,0.9494806811963847,0.3032366981935586,0.147178515791893,0.065601646900177,-0.9869320392608643,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.304 -0400,0,0,0,0,0,0,0,0,0,12817.507786,0.1616058349609375,0.0708770751953125,-0.999847412109375,12817.497715,2.527670029331115,0.1489308726285774,-0.06546690609512927,-0.01146076712757349,0.05431173741817474,-0.02548031322658062,-0.00421847403049469,0.009912461042404175,-0.008335888385772705,XArbitraryZVertical,-0.08074274131917093,-0.008643440265883281,0.9493694473451463,0.3034855816359734,0.148063063621521,0.06542015075683594,-0.9868118166923523,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674930.7325101,0,0.04000092,97.32455,1,0.93
2021-04-09 11:28:53.373 -0400,0,0,0,0,0,0,0,0,0,12817.542973,0.1656951904296875,0.078582763671875,-0.9903106689453125,12817.527897,2.526360832204552,0.1498357806649997,-0.06721096787233234,-0.0353657566010952,0.05362144485116005,-0.05427326261997223,0.001131460070610046,0.03608056157827377,-0.00219118595123291,XArbitraryZVertical,-0.08143891997077864,-0.009281952504582235,0.9490867274803346,0.3041642821832104,0.1489387154579163,0.06716037541627884,-0.9865630865097046,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
2021-04-09 11:28:53.416 -0400,0,0,0,0,0,0,0,0,0,12817.57819,0.1613922119140625,0.07476806640625,-0.9892578125,12817.558079,2.524995211361923,0.1510064345770886,-0.0682162347350205,0.005662881303578615,0.05467904731631279,-0.04485150054097176,0.01655788719654083,0.001660846173763275,0.001289725303649902,XArbitraryZVertical,-0.08215139555759447,-0.009525607359807028,0.9488033950431839,0.3048486434011896,0.1500833034515381,0.06816334277391434,-0.9863207936286926,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
2021-04-09 11:28:53.422 -0400,0,0,0,0,0,0,0,0,0,12817.613377,0.176422119140625,0.0527191162109375,-1.008590698242188,12817.58823,2.523774502783296,0.1522767390099228,-0.06908660023398629,-0.04922132939100266,0.0402563102543354,-0.04760392382740974,0.01081280410289764,0.01075651496648788,-0.003538370132446289,XArbitraryZVertical,-0.08289045412455108,-0.00969495324923828,0.9485405394567429,0.3054606444260377,0.151327058672905,0.06903165578842163,-0.9860703349113464,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
2021-04-09 11:28:53.445 -0400,0,0,0,0,0,0,0,0,0,12817.648564,0.1425323486328125,0.0608673095703125,-0.99346923828125,12817.618412,2.523122736674752,0.1531367398239235,-0.07282315214031677,-0.127813994884491,-0.00374140590429306,-0.0317850299179554,0.02428747713565826,-0.02003972232341766,-0.02291262149810791,XArbitraryZVertical,-0.08386315513713032,-0.01131132900759366,0.94829878127304,0.3058897796087819,0.1521346122026443,0.07275880128145218,-0.9856780767440796,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
2021-04-09 11:28:53.481 -0400,0,0,0,0,0,0,0,0,0,12817.683781,0.144378662109375,0.0663604736328125,-0.9958038330078125,12817.678745,2.524203127853743,0.1523902728198349,-0.07406229089568551,0.08618013560771942,-0.005875089671462774,0.07057343423366547,-0.02537794411182404,0.005244255065917969,0.003401696681976318,XArbitraryZVertical,-0.08368894487423698,-0.01205930897679842,0.9484591443667097,0.3054111732605385,0.1513849943876266,0.07399459928274155,-0.9857014417648315,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
2021-04-09 11:28:53.516 -0400,0,0,0,0,0,0,0,0,0,12817.718968,0.1628265380859375,0.05926513671875,-1.019638061523438,12817.708927,2.525412801993468,0.1523956667468782,-0.07329028158460925,-0.1136766821146011,-0.02404895052313805,0.009648213163018227,0.005079939961433411,-0.04031150788068771,-0.03673464059829712,XArbitraryZVertical,-0.08356859369086389,-0.01174226227679752,0.948665869088247,0.3048137904248531,0.1513989418745041,0.07322468608617783,-0.9857568144798279,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
2021-04-09 11:28:53.551 -0400,0,0,0,0,0,0,0,0,0,12817.754185,0.14208984375,0.09906005859375,-0.9691162109375,12817.739079,2.526371680620891,0.1511849142503771,-0.07484001392762403,0.03527982905507088,-0.04149884358048439,0.04200560227036476,-0.000911325216293335,0.02621246874332428,-0.003736972808837891,XArbitraryZVertical,-0.08322026546539613,-0.01270310777004297,0.9488174035838414,0.3043988759534396,0.1501880437135696,0.07477016746997833,-0.9858260154724121,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
2021-04-09 11:28:53.586 -0400,0,0,0,0,0,0,0,0,0,12817.789372,0.149017333984375,0.0803985595703125,-0.986663818359375,12817.769261,2.526943242063735,0.1496604765121647,-0.07160150176717764,0.1506470143795013,-0.0196891725063324,0.02560409158468246,-0.012611985206604,0.02913712710142136,0.01628690958023071,XArbitraryZVertical,-0.08200941516011886,-0.01141932017735628,0.9490604441471147,0.3040204980933633,0.1487203687429428,0.07154033333063126,-0.9862881302833557,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
2021-04-09 11:28:53.622 -0400,0,0,0,0,0,0,0,0,0,12817.824558,0.131439208984375,0.0802154541015625,-0.977783203125,12817.799412,2.526431932313328,0.1492452668688904,-0.06705150777391518,0.07300043851137161,-0.01216436922550201,-0.02218841388821602,0.0009800493717193604,0.01170352846384048,-0.004488468170166016,XArbitraryZVertical,-0.08113448508853631,-0.009298844920178816,0.9491259487695427,0.3041230010506301,0.1483577042818069,0.06700127571821213,-0.986661434173584,0,0,0,-1,-1,12784.04837404167,unknown,2,2021-04-09 11:28:19.844 -0400,null,0,0,0,0,0,0,0,null,639674933.3069971,0,0.2299995,97.32439,1,0.93
