loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2021-04-05 21:28:43.030 -0400,0,0,0,0,0,0,0,0,0,15185.53307191667,-0.1902008056640625,-0.3329315185546875,-0.8690185546875,15185.51799691667,-1.551456824250957,-0.140694427086967,0.4693205636184996,-0.1423681378364563,-0.236030638217926,-0.7206176519393921,-0.05851006507873535,0.09255445003509521,-0.01917392015457153,XArbitraryZVertical,-0.1177126446288371,0.2112160571364686,0.6910282592207724,-0.6811837797925686,-0.1250683814287186,-0.4522804021835327,-0.883063018321991,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.065 -0400,0,0,0,0,0,0,0,0,0,15185.56828991667,-0.2257537841796875,-0.3286895751953125,-0.83837890625,15185.54817891667,-1.576313168253455,-0.1376474636964844,0.4662954108257625,-0.1452281028032303,-0.3090122938156128,-0.7278594970703125,-0.07196994125843048,0.1185713708400726,0.02050292491912842,XArbitraryZVertical,-0.1150918544119058,0.2106139704476657,0.699441051083569,-0.6731848143107197,-0.1225643157958984,-0.4495802819728851,-0.8847912549972534,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.100 -0400,0,0,0,0,0,0,0,0,0,15185.60347691667,-0.262176513671875,-0.3428497314453125,-0.883270263671875,15185.57832991667,-1.600826693651292,-0.1400625666007039,0.4630907687656942,-0.1580995917320251,-0.484027236700058,-0.7689793705940247,-0.1008524000644684,0.1180258989334106,0.04753583669662476,XArbitraryZVertical,-0.1105454887180795,0.2117128120751829,0.7079628538727778,-0.6646397857210324,-0.1249013170599937,-0.4467154741287231,-0.8859147429466248,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.136 -0400,0,0,0,0,0,0,0,0,0,15185.63869391667,-0.2617950439453125,-0.3722991943359375,-0.9533233642578125,15185.60851191667,-1.630147657766446,-0.1445300146600366,0.4575916737770386,-0.2934618294239044,-0.5438520312309265,-1.014752745628357,-0.1272447258234024,0.1017772555351257,0.01786184310913086,XArbitraryZVertical,-0.1039625255880579,0.2128592875320466,0.7181913178168038,-0.6542811924492065,-0.1292096972465515,-0.4417888224124908,-0.8877654075622559,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.171 -0400,0,0,0,0,0,0,0,0,0,15185.67388091667,-0.229766845703125,-0.3671722412109375,-0.9416961669921875,15185.66884491667,-1.721536594365172,-0.1387323276064812,0.4420780260490888,-0.3457746207714081,-0.4869015514850616,-1.623659014701843,-0.1181706041097641,0.0676044225692749,-0.0524972677230835,XArbitraryZVertical,-0.09128886886137985,0.2099432327911134,0.7480194151118952,-0.622942394913395,-0.1249933913350105,-0.4278186559677124,-0.895180344581604,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.206 -0400,0,0,0,0,0,0,0,0,0,15185.70906691667,-0.198455810546875,-0.347747802734375,-0.898712158203125,15185.69902691667,-1.778080856534859,-0.1292517750200468,0.4392799492361932,-0.3305760622024536,-0.4566512405872345,-1.676517844200134,-0.1096938997507095,0.07381695508956909,-0.02824205160140991,XArbitraryZVertical,-0.08807069547834447,0.208540667446835,0.7650983834614348,-0.6028090950189456,-0.1166549250483513,-0.4252879023551941,-0.8975086808204651,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.276 -0400,0,0,0,0,0,0,0,0,0,15185.74428491667,-0.16680908203125,-0.3546295166015625,-0.8445587158203125,15185.72917791667,-1.834688448178904,-0.1189567828482907,0.4361351270482554,-0.3664038777351379,-0.4100038707256317,-1.671396136283875,-0.1036448329687119,0.09800717234611511,0.01880580186843872,XArbitraryZVertical,-0.08520961259389094,0.2067522886315111,0.7816334266691638,-0.5822731712609112,-0.1075672581791878,-0.4224395453929901,-0.8999856114387512,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.317 -0400,0,0,0,0,0,0,0,0,0,15185.77947091667,-0.1634521484375,-0.374603271484375,-0.9111480712890625,15185.75935991667,-1.89083831804145,-0.1120699776453878,0.4301765573680727,-0.4455268681049347,-0.618707537651062,-1.619532823562622,-0.06237023323774338,0.07054999470710754,0.05767041444778442,XArbitraryZVertical,-0.08038872959542241,0.2047985492156008,0.7978153370454217,-0.5613251624191451,-0.1016464382410049,-0.4170312881469727,-0.9031904339790344,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.322 -0400,0,0,0,0,0,0,0,0,0,15185.81465791667,-0.1672821044921875,-0.420501708984375,-0.97296142578125,15185.78954191667,-1.944508317277596,-0.1097320565293936,0.4201834654725141,-0.5400948524475098,-0.6920850872993469,-1.556575298309326,-0.06346610933542252,0.03332474827766418,-0.003625273704528809,XArbitraryZVertical,-0.07301901166069132,0.2022544075015771,0.8132200933632774,-0.5407719742485214,-0.09998597204685211,-0.4079279601573944,-0.9075227379798889,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
2021-04-05 21:28:43.347 -0400,0,0,0,0,0,0,0,0,0,15185.84987491667,-0.1579742431640625,-0.4343719482421875,-0.9516448974609375,15185.81969391667,-1.997257274889292,-0.1102195226355476,0.4084529226878447,-0.5542356967926025,-0.7478448152542114,-1.53506076335907,-0.06618168205022812,-0.01688772439956665,-0.05313396453857422,XArbitraryZVertical,-0.06429924023357436,0.1994538350212621,0.8280561726453716,-0.5200064259734613,-0.1009477898478508,-0.3971900045871735,-0.9121675491333008,0,0,0,-1,-1,15182.374611125,unknown,2,2021-04-05 21:28:39.874 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365322.4478452,0,-2.37,98.19505,1,0.68
