loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,avAudioRecorder_Timestamp_since1970,avAudioRecorderPeakPower,avAudioRecorderAveragePower,label
1617673715.265236,1,0,0,0,0,0,0,0,0,0,1617673715.245728,0.6989650726318359,16.84043121337891,-36.97856140136719,343.5855102539062,350.6138610839844,16.70128440856934,1047917.657005,-0.0128936767578125,-0.07440185546875,-1.008499145507812,1047917.635835,0.3229783177375793,0.3048680126667023,-0.03743259236216545,1047917.628017,12.04917907714844,51.54736328125,-107.40087890625,1047917.605948,-0.2391993161927366,-0.01414147013230535,0.05265646372700261,0.3907460272312164,-0.008370639756321907,-0.01216343138366938,-0.003655100241303444,0.0215500146150589,-0.0003872513771057129,2,0.02529314033469972,-0.01015863921872733,-0.1194552167146206,0.9924653103522085,-0.01412139926105738,-0.05263213440775871,-0.9985141158103943,0.5899724960327148,17.25681686401367,-36.92630767822266,-1,2,1047878.184514417,1,2,1617673675.773684,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.2497,-20.02575,-27.58795,0
1617673715.295245,2,0,0,0,0,0,0,0,0,0,1617673715.285679,1.047823905944824,16.3422966003418,-37.16419982910156,343.69287109375,350.7212219238281,16.7017707824707,1047917.690627,-0.0034332275390625,-0.05010986328125,-1.046356201171875,1047917.669457,0.172600269317627,0.1508883088827133,-0.05474713444709778,1047917.688002,12.59202575683594,50.9332275390625,-107.7259216308594,1047917.665722,-0.2407289293418053,-0.001411636226541896,0.07064436461359823,0.1676930487155914,0.1754348129034042,-0.04672670364379883,-0.008708469569683075,0.002806119620800018,-0.02451366186141968,2,0.03497462833991113,-0.004940669366588237,-0.1200238672681694,0.9921423921151515,-0.001408114796504378,-0.07058561593294144,-0.997504711151123,0.941035270690918,16.45302963256836,-37.12552642822266,-1,2,1047878.184514417,1,2,1617673675.773684,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.278276,-20.02575,-27.90193,0
1617673715.340354,3,0,0,0,0,0,0,0,0,0,1617673715.325552,1.130599975585938,16.14931488037109,-37.67385864257812,343.9629211425781,350.9912719726562,16.7022590637207,1047917.724251,0.0048675537109375,-0.0598602294921875,-1.022781372070312,1047917.703079,0.1544249951839447,-0.03201226145029068,-0.1262668520212173,1047917.688002,12.59202575683594,50.9332275390625,-107.7259216308594,1047917.665722,-0.2407289293418053,-0.001411636226541896,0.07064436461359823,0.1676930487155914,0.1754348129034042,-0.04672670364379883,-0.008708469569683075,0.002806119620800018,-0.02451366186141968,2,0.03497462833991113,-0.004940669366588237,-0.1200238672681694,0.9921423921151515,-0.001408114796504378,-0.07058561593294144,-0.997504711151123,0.941035270690918,16.45302963256836,-37.12552642822266,-1,2,1047917.714726,2,0,1617673715.303895,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.311375,-20.02575,-28.12323,0
1617673715.365108,4,0,0,0,0,0,0,0,0,0,1617673715.345246,1.092093467712402,15.99772644042969,-37.60311126708984,344.1224670410156,351.1508178710938,16.70250129699707,1047917.757873,0.00274658203125,-0.0978851318359375,-0.9794921875,1047917.736703,0.2251423001289368,-0.03145059943199158,-0.1348331868648529,1047917.747984,12.40496826171875,50.62821960449219,-107.958984375,1047917.725496,-0.2470962207483922,-8.780511222272649e-05,0.0796569064860991,0.1788677573204041,-0.04459656774997711,-0.1459325700998306,0.004955071955919266,0.01971250027418137,-0.02595227956771851,2,0.03950900965318079,-0.004950456420694756,-0.1231380400453903,0.9915904594693119,-8.75266850925982e-05,-0.07957269251346588,-0.9968290328979492,1.137351036071777,16.02240371704102,-37.72882080078125,-1,2,1047917.714726,2,0,1617673715.303895,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.34409,-20.02575,-28.17255,0
1617673715.396568,5,0,0,0,0,0,0,0,0,0,1617673715.385153,1.030774116516113,15.89491653442383,-37.86631774902344,344.3153686523438,351.3437194824219,16.70298957824707,1047917.791495,-0.0138092041015625,-0.1047821044921875,-0.974517822265625,1047917.770325,0.2159203141927719,0.1379115283489227,-0.06067559868097305,1047917.747984,12.40496826171875,50.62821960449219,-107.958984375,1047917.725496,-0.2470962207483922,-8.780511222272649e-05,0.0796569064860991,0.1788677573204041,-0.04459656774997711,-0.1459325700998306,0.004955071955919266,0.01971250027418137,-0.02595227956771851,2,0.03950900965318079,-0.004950456420694756,-0.1231380400453903,0.9915904594693119,-8.75266850925982e-05,-0.07957269251346588,-0.9968290328979492,1.137351036071777,16.02240371704102,-37.72882080078125,-1,2,1047917.714726,2,0,1617673715.303895,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.387297,-20.02575,-27.62405,0
1617673715.434939,6,0,0,0,0,0,0,0,0,0,1617673715.425186,1.313559532165527,15.51905059814453,-37.7327880859375,344.3366088867188,351.3649597167969,16.70279502868652,1047917.825119,0.0027008056640625,-0.094207763671875,-1.002105712890625,1047917.80395,0.3000708818435669,0.2593277096748352,0.001646898803301156,1047917.807975,12.69001770019531,50.23248291015625,-108.0456695556641,1047917.78527,-0.252664369727068,0.003751730230371114,0.09221357477156934,0.2291046679019928,0.2167623192071915,-0.02203705161809921,-0.01408125087618828,-0.01095962524414062,0.03222811222076416,2,0.0459591633980157,-0.00394828399809579,-0.1257765169391765,0.9909856216858208,0.003735781647264957,-0.09208294004201889,-0.9957443475723267,1.003273010253906,15.80315017700195,-37.94431304931641,-1,2,1047917.714726,2,0,1617673715.303895,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.411649,-20.02575,-28.20963,0
1617673715.464672,7,0,0,0,0,0,0,0,0,0,1617673715.444881,1.48960018157959,15.31027221679688,-38.14253234863281,344.3711547851562,351.3995056152344,16.70303726196289,1047917.858741,0.0182647705078125,-0.110748291015625,-0.99127197265625,1047917.837572,0.32038414478302,0.2161490768194199,-0.04807405173778534,1047917.807975,12.69001770019531,50.23248291015625,-108.0456695556641,1047917.845044,-0.2537776543863262,0.01764682686085645,0.1089681660844651,0.2793916165828705,0.1914057582616806,-0.05388552322983742,-0.003915160894393921,0.01164574921131134,0.00459522008895874,2,0.05513213426146423,0.00184817027635039,-0.1258792681280034,0.9905106982876453,0.01754125021398067,-0.1087526455521584,-0.9939140677452087,1.560466766357422,15.22582244873047,-38.15580749511719,-1,2,1047917.714726,2,0,1617673715.303895,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.456866,-20.02575,-27.80267,0
1617673715.494462,8,0,0,0,0,0,0,0,0,0,1617673715.485119,1.750643730163574,14.86325454711914,-38.12067413330078,344.4609069824219,351.4892578125,16.70352554321289,1047917.892364,0.0367889404296875,-0.120697021484375,-1.028823852539062,1047917.871194,0.1002688109874725,0.1236335262656212,-0.0180588960647583,1047917.867958,13.11740112304688,49.51875305175781,-108.5917053222656,1047917.845044,-0.2537776543863262,0.01764682686085645,0.1089681660844651,0.2793916165828705,0.1914057582616806,-0.05388552322983742,-0.003915160894393921,0.01164574921131134,0.00459522008895874,2,0.05513213426146423,0.00184817027635039,-0.1258792681280034,0.9905106982876453,0.01754125021398067,-0.1087526455521584,-0.9939140677452087,1.560466766357422,15.22582244873047,-38.15580749511719,-1,2,1047917.714726,2,0,1617673715.303895,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.478111,-20.02575,-25.85696,0
1617673715.534354,9,0,0,0,0,0,0,0,0,0,1617673715.52483,1.839421272277832,14.8178596496582,-38.39636993408203,344.4164733886719,351.44482421875,16.70401191711426,1047917.925988,0.016845703125,-0.0952606201171875,-1.001251220703125,1047917.904818,-0.0821654424071312,-0.1875350028276443,0.02099742740392685,1047917.927948,13.18557739257812,49.46670532226562,-108.6620635986328,1047917.904818,-0.2545010802347246,0.02064882858122725,0.1135371811470345,-0.09335445612668991,-0.1927997022867203,0.02286431938409805,0.01046090945601463,0.001980572938919067,-0.03078961372375488,2,0.05758446666404403,0.003024156181896127,-0.1261151735230681,0.9903381944300094,0.02051442489027977,-0.1132934093475342,-0.9933497905731201,1.848162651062012,14.86507034301758,-38.41910552978516,-1,2,1047917.714726,2,0,1617673715.303895,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.518329,-20.02575,-27.12645,0
1617673715.566913,10,0,0,0,0,0,0,0,0,0,1617673715.564361,1.495973587036133,15.02033615112305,-38.24653625488281,344.5076599121094,351.5360107421875,16.70449829101562,1047917.95961,0.006500244140625,-0.1038970947265625,-0.977294921875,1047917.93844,-0.1438032388687134,-0.3022147119045258,-0.05173696205019951,1047917.927948,13.18557739257812,49.46670532226562,-108.6620635986328,1047917.904818,-0.2545010802347246,0.02064882858122725,0.1135371811470345,-0.09335445612668991,-0.1927997022867203,0.02286431938409805,0.01046090945601463,0.001980572938919067,-0.03078961372375488,2,0.05758446666404403,0.003024156181896127,-0.1261151735230681,0.9903381944300094,0.02051442489027977,-0.1132934093475342,-0.9933497905731201,1.848162651062012,14.86507034301758,-38.41910552978516,-1,2,1047917.714726,2,0,1617673715.303895,1617673410.617,47,1.531854,0,0,29.99327,0,0,1617673549.220759,1047914.809619,0,-0.7821045,98.1646,0,0,0,0,0,1,1617673715.230588,1,0.11,1617673715.544126,-20.02575,-27.69228,0
