loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2021-03-13 00:53:36.368 -0500,0,0,0,0,0,0,0,0,0,11374.07740941667,-0.0361175537109375,0.0087432861328125,-1.00677490234375,11374.06233441667,0.2909819264407083,-0.01908083785570335,-0.001475354803466078,-0.04891534149646759,0.01905904151499271,-0.0109875462949276,-0.02109680697321892,0.000569248222745955,-0.00994873046875,XArbitraryZVertical,0.0006532811255143459,-0.009546419290876849,0.1449785468842549,0.9893885455680171,-0.01907965913414955,0.001475354307331145,-0.99981689453125,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.407 -0500,0,0,0,0,0,0,0,0,0,11374.11262741667,-0.0280303955078125,0.0049285888671875,-1.003662109375,11374.09251641667,0.290353247894009,-0.0194605828845679,-0.003070310903513351,-0.01389516238123178,0.01446959562599659,-0.02172369882464409,-0.02006107568740845,0.001003715442493558,-0.006526470184326172,XArbitraryZVertical,-0.0001113034171665824,-0.009849845632635896,0.1446749661048796,0.9894301503509132,-0.01945926249027252,0.003070306032896042,-0.9998059272766113,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.439 -0500,0,0,0,0,0,0,0,0,0,11374.14781341667,-0.0246429443359375,-0.0002593994140625,-1.0001220703125,11374.12266741667,0.2894232775798729,-0.01971211002942617,-0.003528581567010101,-0.01228503789752722,0.0001952373422682285,-0.03841729089617729,-0.007388973608613014,-0.00154500687494874,-0.001970529556274414,XArbitraryZVertical,-0.000324476022064322,-0.0100072729209774,0.1442170716841003,0.9894953842607117,-0.01971071027219296,0.00352857424877584,-0.9997994899749756,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.474 -0500,0,0,0,0,0,0,0,0,0,11374.18303141667,-0.0171661376953125,-0.0064239501953125,-1.014297485351562,11374.18303141667,0.2867438799297219,-0.0206446619405959,-0.003379497960061426,0.03732132911682129,0.01862793788313866,-0.04002920165657997,0.002851255238056183,-0.004340870771557093,-0.01218169927597046,XArbitraryZVertical,-0.0001974825310771171,-0.0104576468658047,0.1428907136505083,0.9896831824450826,-0.02064307779073715,0.003379491623491049,-0.9997811913490295,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.509 -0500,0,0,0,0,0,0,0,0,0,11374.21821741667,-0.0181121826171875,-0.011505126953125,-1.011260986328125,11374.21318241667,0.2856551388593372,-0.02073457960115927,-0.002318578455220444,0.03754395991563797,-0.008614909835159779,-0.0270567275583744,0.00437554344534874,-0.01055839844048023,-0.01266878843307495,XArbitraryZVertical,0.0003282552367617869,-0.01042654090354141,0.1423466069868412,0.9897619136525159,-0.02073303796350956,0.002318576443940401,-0.999782383441925,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.544 -0500,0,0,0,0,0,0,0,0,0,11374.25340441667,-0.01922607421875,-0.0077056884765625,-0.996429443359375,11374.24336441667,0.284926658968232,-0.02141190544986707,-0.001197839056792282,0.03274944797158241,-0.02474081888794899,-0.01544264797121286,0.006654931232333183,-0.008049110881984234,-0.004685521125793457,XArbitraryZVertical,0.0009272042992641078,-0.01068231975275451,0.1419800994392348,0.9898114539519409,-0.02141025476157665,0.001197838806547225,-0.9997700452804565,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.579 -0500,0,0,0,0,0,0,0,0,0,11374.28862141667,-0.0153961181640625,-0.00323486328125,-0.9949951171875,11374.27351541667,0.2846278914304301,-0.02197283195687786,0.0001593612767069347,0.0478418841958046,-0.0245492160320282,-0.008177129551768303,0.008177045732736588,-0.007012344896793365,0.003695368766784668,XArbitraryZVertical,0.001637086729692736,-0.01086382852544843,0.1418246160656199,0.9898308490624679,-0.02197106368839741,-0.0001593612832948565,-0.9997586011886597,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.615 -0500,0,0,0,0,0,0,0,0,0,11374.32380841667,-0.0109710693359375,0.0018157958984375,-0.999664306640625,11374.30369741667,0.2847376269326275,-0.02215765628328625,0.001833917017404951,0.04411761835217476,-0.004476131871342659,0.01627942733466625,0.003829926252365112,0.003527566092088819,0.00655829906463623,XArbitraryZVertical,0.002479549109011817,-0.01083641269139307,0.1418695272070368,0.9898230008581106,-0.02215580642223358,-0.001833915943279862,-0.9997528195381165,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.650 -0500,0,0,0,0,0,0,0,0,0,11374.35899541667,-0.012542724609375,-0.0064849853515625,-0.9903411865234375,11374.33387941667,0.2853301104085344,-0.02208664129787566,0.003000479960114621,0.0234683770686388,-0.0004256069660186768,0.02193515002727509,0.0110220517963171,0.008081576786935329,-0.002079427242279053,XArbitraryZVertical,0.003055030880209864,-0.01071759957625446,0.1421563738902453,0.989781426149933,-0.02208474650979042,-0.003000475466251373,-0.9997516274452209,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.685 -0500,0,0,0,0,0,0,0,0,0,11374.39421241667,-0.0244903564453125,0.004180908203125,-0.9902191162109375,11374.39421241667,0.287235505172982,-0.02165890212980482,0.003121371400282319,0.003999792970716953,0.02057714760303497,0.03887037560343742,-0.0008802004158496857,0.009255324490368366,0.009877204895019531,XArbitraryZVertical,0.003094454978384838,-0.0104943768164532,0.1430992585614813,0.9896478471169037,-0.02165710367262363,-0.003121366258710623,-0.9997605681419373,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
2021-03-13 00:53:36.720 -0500,0,0,0,0,0,0,0,0,0,11374.42939941667,-0.020751953125,-0.003814697265625,-1.000747680664062,11374.42436441667,0.2884760860954385,-0.0206113304902261,0.00300150392744822,-0.002187341451644897,0.01778760924935341,0.03783978149294853,-0.001576574519276619,-0.005757120437920094,0.004452288150787354,XArbitraryZVertical,0.002966380733096755,-0.009982752410430396,0.1437153316907863,0.9895642361212195,-0.0206097774207592,-0.003001499455422163,-0.9997830986976624,0,0,0,-1,-1,11365.78026116667,unknown,2,2021-03-13 00:53:28.069 -0500,2021-03-13 00:47:42.026 -0500,20,2.267731,0,0,14.11,0,0,2021-03-13 00:50:58.765 -0500,637307615.7927291,0,1.039999,99.51485,1,0.92
