loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,avAudioRecorder_Timestamp_since1970,avAudioRecorderPeakPower,avAudioRecorderAveragePower,label
1615614823.79252,135,0,0,0,0,0,0,0,0,0,1615614823.772727,-14.17775249481201,-1.690925121307373,-42.38468170166016,45.17844772338867,52.19833374023438,13.65319538116455,63797.508101625,-0.0400543212890625,-0.1012420654296875,-0.9752044677734375,63797.508101625,0.192845344543457,0.05926678702235222,-0.633607029914856,63797.459479625,-5.842926025390625,-7.108627319335938,-31.07145690917969,63797.453316625,-1.461269193871463,-0.0362029989642674,0.1352712859117074,0.2256948202848434,0.6357657313346863,-0.5504448413848877,-0.009545687586069107,0.06402783095836639,0.02268624305725098,2,0.03827345561135433,-0.05854388525505358,-0.6666185381710205,0.7421102210383856,-0.0358644425868988,-0.1348591297864914,-0.990215539932251,-14.92150020599365,-1.075919151306152,-42.0400505065918,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63794.200525,0,-2.222198,99.48351,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614823.822364,136,0,0,0,0,0,0,0,0,0,1615614823.812347,-13.77932929992676,-2.621026992797852,-42.70348358154297,46.60654067993164,53.62642669677734,13.65388774871826,63797.54171962501,-0.0546875,-0.1163482666015625,-0.9958953857421875,63797.54171962501,0.003194994293153286,-0.2579804062843323,-0.4775303602218628,63797.519471625,-4.797027587890625,-8.502120971679688,-31.59907531738281,63797.513082625,-1.499274403480696,-0.01158133638788072,0.1522088237961514,0.1366878896951675,-0.00205090781673789,-0.6135834455490112,-0.03284905478358269,0.04479503631591797,0.009429454803466797,2,0.05171471515213804,-0.05603070905894236,-0.6797118530132231,0.7295052564293341,-0.01144718378782272,-0.1516217887401581,-0.988372266292572,-13.80796813964844,-2.406062126159668,-42.63368225097656,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63794.200525,0,-2.222198,99.48351,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614823.862066,137,0,0,0,0,0,0,0,0,0,1615614823.852391,-14.02746391296387,-3.289336204528809,-42.66708374023438,47.6961555480957,54.71604156494141,13.65458011627197,63797.57533862501,-0.0552825927734375,-0.1396636962890625,-0.9943695068359375,63797.57533862501,0.131518617272377,-0.2154752910137177,-0.461449921131134,63797.57946162501,-5.2557373046875,-9.281875610351562,-31.63836669921875,63797.513082625,-1.499274403480696,-0.01158133638788072,0.1522088237961514,0.1366878896951675,-0.00205090781673789,-0.6135834455490112,-0.03284905478358269,0.04479503631591797,0.009429454803466797,2,0.05171471515213804,-0.05603070905894236,-0.6797118530132231,0.7295052564293341,-0.01144718378782272,-0.1516217887401581,-0.988372266292572,-13.80796813964844,-2.406062126159668,-42.63368225097656,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63795.144565,0,-2.26976,99.48405,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614823.892128,138,0,0,0,0,0,0,0,0,0,1615614823.872272,-14.30394744873047,-3.324076652526855,-42.65166473388672,48.23203277587891,55.25191879272461,13.65492630004883,63797.608956625,-0.07757568359375,-0.117919921875,-0.927337646484375,63797.608956625,0.2881947755813599,0.1871568411588669,-0.5980415940284729,63797.57946162501,-5.2557373046875,-9.281875610351562,-31.63836669921875,63797.572848625,-1.529297491181795,-0.02002000698674247,0.1549780812661642,0.1053258627653122,-0.2400481253862381,-0.456600159406662,-0.037044957280159,0.01211601495742798,0.003777623176574707,2,0.04895047930760309,-0.06078971854611652,-0.6907307737210695,0.7188875945293259,-0.01977874338626862,-0.154358446598053,-0.9878169298171997,-14.1696720123291,-3.297701835632324,-42.70037841796875,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63795.144565,0,-2.26976,99.48405,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614823.933442,139,0,0,0,0,0,0,0,0,0,1615614823.912032,-14.48748874664307,-4.002703666687012,-42.56998443603516,49.54443740844727,56.56432342529297,13.65561771392822,63797.64257954167,-0.039398193359375,-0.13262939453125,-0.9442291259765625,63797.64257954167,0.2915428876876831,0.3172229528427124,-0.5355675220489502,63797.639454625,-5.48828125,-10.21530151367188,-31.62266540527344,63797.63261462501,-1.562200803272034,-0.009919919645875741,0.1697893026633137,0.3055437803268433,0.3153994679450989,-0.5748933553695679,-0.03314583376049995,0.03605538606643677,0.04350954294204712,2,0.05673436579249268,-0.06320809883735078,-0.7018157183484259,0.7072768816995494,-0.009777114726603031,-0.1689746826887131,-0.9855719208717346,-14.46695899963379,-4.168497085571289,-42.66151428222656,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63795.144565,0,-2.26976,99.48405,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614823.961521,140,0,0,0,0,0,0,0,0,0,1615614823.951711,-14.12296485900879,-4.895710945129395,-42.69343566894531,50.72422027587891,57.74410629272461,13.65630912780762,63797.67619754167,-0.016571044921875,-0.163421630859375,-0.975982666015625,63797.67619754167,0.1344848424196243,0.1707195490598679,-0.4441697299480438,63797.639454625,-5.48828125,-10.21530151367188,-31.62266540527344,63797.63261462501,-1.562200803272034,-0.009919919645875741,0.1697893026633137,0.3055437803268433,0.3153994679450989,-0.5748933553695679,-0.03314583376049995,0.03605538606643677,0.04350954294204712,2,0.05673436579249268,-0.06320809883735078,-0.7018157183484259,0.7072768816995494,-0.009777114726603031,-0.1689746826887131,-0.9855719208717346,-14.46695899963379,-4.168497085571289,-42.66151428222656,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63795.144565,0,-2.26976,99.48405,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614823.991834,141,0,0,0,0,0,0,0,0,0,1615614823.971589,-13.90132522583008,-5.266640663146973,-42.58257293701172,51.21066665649414,58.23055267333984,13.65665531158447,63797.70981554167,-0.026275634765625,-0.1748046875,-1.000991821289062,63797.70981554167,0.004415254574269056,0.0400821715593338,-0.4376034438610077,63797.69944754167,-4.685317993164062,-11.61021423339844,-31.495849609375,63797.69238454167,-1.591244004175586,0.008615101596141256,0.1810346924329635,0.03581501916050911,0.0622023232281208,-0.4283894896507263,-0.02194769307971001,-0.001303240656852722,-0.004339396953582764,2,0.06632493096958642,-0.06156534830084948,-0.7110956778335247,0.6972472154939594,0.008474208414554596,-0.1800474524497986,-0.9836214184761047,-13.72569847106934,-5.526132583618164,-42.57437133789062,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63795.144565,0,-2.26976,99.48405,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614824.03137,142,0,0,0,0,0,0,0,0,0,1615614824.011738,-13.69215774536133,-5.754831314086914,-42.85982894897461,52.18738555908203,59.20727157592773,13.65734577178955,63797.74343454167,-0.03570556640625,-0.135498046875,-0.977874755859375,63797.74343454167,0.07025019079446793,0.1624456346035004,-0.5019861459732056,63797.69944754167,-4.685317993164062,-11.61021423339844,-31.495849609375,63797.69238454167,-1.591244004175586,0.008615101596141256,0.1810346924329635,0.03581501916050911,0.0622023232281208,-0.4283894896507263,-0.02194769307971001,-0.001303240656852722,-0.004339396953582764,2,0.06632493096958642,-0.06156534830084948,-0.7110956778335247,0.6972472154939594,0.008474208414554596,-0.1800474524497986,-0.9836214184761047,-13.72569847106934,-5.526132583618164,-42.57437133789062,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63795.144565,0,-2.26976,99.48405,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614824.062009,143,0,0,0,0,0,0,0,0,0,1615614824.051332,-13.49639892578125,-6.148273468017578,-42.91443634033203,53.42033004760742,60.44021606445312,13.65803623199463,63797.77705254167,-0.0767669677734375,-0.1679229736328125,-0.9275970458984375,63797.74343454167,0.07025019079446793,0.1624456346035004,-0.5019861459732056,63797.75943054167,-4.556854248046875,-12.02299499511719,-31.81095886230469,63797.75215054167,-1.6189215660576,0.0183703952818223,0.1820907414944658,0.05697432160377502,0.204021543264389,-0.5904787182807922,-0.08332748711109161,0.05915318429470062,0.02504938840866089,2,0.06934347493813557,-0.05950491432257163,-0.7203104501149367,0.6876070193953974,0.01806566491723061,-0.1810861378908157,-0.9833012819290161,-13.55338096618652,-5.992016792297363,-42.91122055053711,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63795.144565,0,-2.26976,99.48405,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
1615614824.091654,144,0,0,0,0,0,0,0,0,0,1615614824.07124,-13.28860664367676,-6.324785232543945,-43.12271499633789,54.22916030883789,61.24904632568359,13.65838146209717,63797.81067054167,0.040069580078125,-0.2085418701171875,-1.07305908203125,63797.81067054167,-0.1010887995362282,0.0295493695884943,-0.4667797088623047,63797.75943054167,-4.556854248046875,-12.02299499511719,-31.81095886230469,63797.75215054167,-1.6189215660576,0.0183703952818223,0.1820907414944658,0.05697432160377502,0.204021543264389,-0.5904787182807922,-0.08332748711109161,0.05915318429470062,0.02504938840866089,2,0.06934347493813557,-0.05950491432257163,-0.7203104501149367,0.6876070193953974,0.01806566491723061,-0.1810861378908157,-0.9833012819290161,-13.55338096618652,-5.992016792297363,-42.91122055053711,-1,2,63791.57726950001,1,2,1615614817.859861,1615611623.065331,2877,0.8998966,0,0,1976.718,3,8,1615614665.185486,63795.144565,0,-2.26976,99.48405,1615614820.284273,1681917671,1682799177,0,1615614822.016627,1,1615614819.262071,1,0.13,1615611989.648667,-120,-120,0
